No,Salary
43216,46348.92938469928
43217,10626.852812998999
43218,98016.58210600897
43219,141015.18108225038
43220,94802.42717365353
43221,136365.4620686183
43222,51288.542771998604
43223,43805.88821914207
43224,28255.094726582505
43225,95507.14724312379
43226,94927.24146682007
43227,82784.19449901904
43228,114779.20560903985
43229,82494.01623939011
43230,31606.255857660017
43231,118203.96108848581
43232,13688.907194117042
43233,39332.62972742397
43234,4262.933292710976
43235,9220.453769146787
43236,73285.0628415908
43237,166365.07886945124
43238,80779.92585951186
43239,67815.81906149577
43240,20295.65259597402
43241,48060.11417495954
43242,121001.81810925351
43243,16453.044150860344
43244,87613.72746534515
43245,13990.116947535711
43246,82633.94272424954
43247,74886.16680375762
43248,29934.563936356815
43249,88501.49819860424
43250,8849.403981033367
43251,152386.90875501887
43252,126851.58839873759
43253,17184.072847750725
43254,49664.302189704504
43255,25154.448531503727
43256,35628.5154624506
43257,109431.57050913497
43258,96897.28022614754
43259,72780.82025911874
43260,16690.786374908137
43261,114116.76450643544
43262,29293.434243623247
43263,48290.34041453728
43264,59588.56445765201
43265,61147.05977557748
43266,3033.631520398457
43267,51415.60295132756
43268,96054.34583958355
43269,110127.33396882137
43270,23581.83761489731
43271,72500.82132874454
43272,100724.7291058495
43273,106856.8527335325
43274,40865.89421636302
43275,93395.65004181453
43276,12480.153878914361
43277,77816.31058420315
43278,44962.458262724824
43279,86197.37002985123
43280,28477.212809859306
43281,121299.2826632834
43282,34577.19545758736
43283,54821.713217621065
43284,46119.62385341721
43285,83605.04545653122
43286,25589.874187676352
43287,36028.924219072
43288,31752.352746592736
43289,2116.753261910327
43290,30426.707890160527
43291,116043.23364344053
43292,107534.99828218028
43293,85663.91659673736
43294,28185.969819523212
43295,75167.48985758117
43296,117360.93598343265
43297,83162.87979926438
43298,62969.36772032831
43299,86776.92187339462
43300,93892.73111803769
43301,93953.94263203582
43302,10807.123254459195
43303,12325.110422562195
43304,47122.291884274055
43305,34327.08021605214
43306,21164.149381368512
43307,102517.92996728275
43308,132107.8690117925
43309,65797.19464355255
43310,134769.5943778618
43311,58208.3520257476
43312,58998.016011828746
43313,15640.431601588167
43314,86511.94325485955
43315,67577.33313055581
43316,113167.01976478948
43317,21242.029245063397
43318,39478.29970539991
43319,75675.80709468109
43320,20447.600765558378
43321,19455.9081721212
43322,70411.45817366694
43323,24967.195728576145
43324,13115.314125090328
43325,19893.835648921326
43326,20812.75130328146
43327,16847.588673263177
43328,62285.97654663982
43329,48914.510882711846
43330,62378.26503682268
43331,16783.498431318698
43332,73402.83691791724
43333,32224.33066565371
43334,80862.02281206509
43335,61112.11295104773
43336,105639.04448907304
43337,25612.378629931365
43338,10940.558777208647
43339,72759.44418967688
43340,57664.10027773216
43341,78331.04813567719
43342,20688.864935498597
43343,146108.4959039148
43344,35722.15474046192
43345,38844.50450086718
43346,20969.991286315486
43347,20738.479553934405
43348,9982.29479075301
43349,85093.95498386948
43350,20354.50668155064
43351,60933.47297871558
43352,34549.971917088864
43353,43045.47848791151
43354,133146.85287083304
43355,107426.65007227022
43356,11200.288706649382
43357,80216.94071361136
43358,152378.545773073
43359,12533.934670755414
43360,27692.48773766902
43361,87151.00816801362
43362,107843.07146851029
43363,77182.21474748409
43364,35299.8131177894
43365,14739.596667392345
43366,103245.80660287892
43367,61759.21096512656
43368,74420.49772564696
43369,28762.076103743242
43370,32283.587024427896
43371,28014.270893061836
43372,91876.01838083459
43373,21373.864192265562
43374,16032.906563627508
43375,54292.1434274737
43376,34704.72191916933
43377,33547.552582700795
43378,19601.669851476236
43379,115566.67573932998
43380,82021.23862763979
43381,14165.412995275132
43382,73060.61898266656
43383,81712.08141509695
43384,17426.375295673548
43385,20944.540771662658
43386,71127.75743334072
43387,34625.4458472762
43388,66261.27039144146
43389,68565.76166149441
43390,66276.72894919077
43391,120651.57725471343
43392,9403.535500960708
43393,44228.330351251825
43394,45197.285358014495
43395,34238.85713119083
43396,32214.827152650014
43397,30108.23664680329
43398,75264.1956418062
43399,19847.495811284196
43400,6750.782479227288
43401,20467.10761953629
43402,29054.062653091067
43403,69842.35572930968
43404,56433.069242501166
43405,151445.05916477414
43406,57934.16281906004
43407,77575.95866046767
43408,36410.883473411384
43409,156415.07636153864
43410,65800.41844581094
43411,8249.240635858054
43412,38848.83018475445
43413,97330.26770745838
43414,44087.82976834715
43415,109074.57637511805
43416,116975.6811314094
43417,8397.692599219317
43418,4075.886328564225
43419,53742.38461059276
43420,14267.20300587044
43421,72539.52044760324
43422,81695.1670637004
43423,97927.75224692893
43424,27315.40786398774
43425,82096.88809874911
43426,70576.39226988902
43427,73101.84476783675
43428,115273.91309709297
43429,44316.31124216382
43430,55898.7309048097
43431,27547.564836376117
43432,114245.68180955976
43433,90850.06426497793
43434,13223.017681905467
43435,9677.372346828115
43436,116915.7357108084
43437,44002.27106517656
43438,100896.51563867493
43439,78822.06070021137
43440,14680.83592511302
43441,37789.535360036505
43442,47674.059476612485
43443,124835.73610959123
43444,89729.08039549521
43445,29907.210292071923
43446,144094.9462128601
43447,12600.862686583803
43448,55189.83617775201
43449,154151.10227707867
43450,139563.78526125764
43451,28145.824569085897
43452,45737.56167350577
43453,40019.76420544212
43454,11406.610740144657
43455,150887.74300912226
43456,101032.19329839257
43457,61317.71700666024
43458,56234.824191104846
43459,51036.04430747835
43460,34512.489207569466
43461,70879.31626593418
43462,8309.569035893493
43463,100847.15535120132
43464,143214.6722898979
43465,37194.67522915186
43466,29730.810556115877
43467,59995.666218806895
43468,59027.844559708516
43469,12670.300669513965
43470,64661.80860809711
43471,36920.24858891518
43472,67875.36744882078
43473,12672.066394004096
43474,25543.055512553467
43475,37302.29298796773
43476,67982.80566834637
43477,17116.94564952881
43478,71138.62843013741
43479,50440.555376441574
43480,71647.50983920711
43481,82446.32775830964
43482,17710.467709617205
43483,41375.631238159884
43484,91380.71971095886
43485,55562.151133025975
43486,15682.24316189684
43487,11557.156354138157
43488,47414.304717093175
43489,11387.1735969404
43490,79426.272885486
43491,66293.22442020677
43492,125005.47627952798
43493,65668.02381088855
43494,53391.7934737851
43495,113832.36980109071
43496,67845.31715774443
43497,57155.31469972366
43498,75914.12033238812
43499,18404.469592247722
43500,7643.342829909387
43501,18165.953704524814
43502,26268.164098019195
43503,11548.016801606
43504,125218.32831379767
43505,90278.38389657841
43506,53626.85793856731
43507,23735.898279870526
43508,14379.430016528637
43509,86473.12712831187
43510,11622.002149922599
43511,48221.096081533404
43512,81172.00881781934
43513,32637.731474799395
43514,58077.387323494855
43515,12163.195919057169
43516,41247.025293327904
43517,29128.332181884183
43518,86179.19275097093
43519,52590.265277578845
43520,10120.074402522718
43521,56754.95925079358
43522,12705.899884353004
43523,60082.3610212452
43524,63169.69096668718
43525,74618.78127463734
43526,12478.674730482317
43527,6197.075056491082
43528,53056.96236042994
43529,23573.641847529932
43530,45845.08073860094
43531,70935.22557669431
43532,11227.084259014491
43533,73201.67785281326
43534,10008.720851760498
43535,80414.27436875565
43536,95962.60977299222
43537,43500.765458928116
43538,126003.3953644061
43539,6333.717099831718
43540,9218.206372024591
43541,22474.4937774359
43542,78468.49627282204
43543,18574.270572099642
43544,11991.77738179884
43545,12525.206353034211
43546,19690.24774575075
43547,123572.65698347356
43548,9936.43698778625
43549,86004.77696887321
43550,62936.12498755462
43551,65565.28684353967
43552,17391.982084394367
43553,18056.54357812031
43554,60452.44973511464
43555,15978.257997986182
43556,85591.32897680356
43557,11354.359903123852
43558,26689.557643104697
43559,96762.74068995962
43560,46966.03151761675
43561,89589.76240881844
43562,93416.33361719186
43563,9159.1381578578
43564,122536.0963850531
43565,30431.586455464898
43566,126482.35599364758
43567,52866.83592283116
43568,160281.50383696053
43569,3318.361973557293
43570,47769.26539120003
43571,38069.775283499104
43572,23489.89063862208
43573,23353.288929965332
43574,29436.96043439463
43575,81111.46076899186
43576,62814.565588475896
43577,51685.466883533445
43578,96729.92232492805
43579,78149.83674676603
43580,98585.53243723113
43581,18330.899132126702
43582,20125.479411855664
43583,66092.52858324433
43584,14940.784327254136
43585,87732.90996361301
43586,16110.870100569024
43587,119646.67159240604
43588,74325.46237466719
43589,22602.495957772793
43590,72939.35833014137
43591,33555.25145249756
43592,6507.640995037176
43593,52471.7002698667
43594,162787.6205401715
43595,62275.874715172446
43596,35493.18635355084
43597,102341.6854034234
43598,136816.84526765207
43599,1811.8808587066176
43600,42166.55308489556
43601,100274.30022773582
43602,22999.535536833162
43603,10711.617429481523
43604,69583.35289672232
43605,105881.18341805121
43606,60879.14360042602
43607,44260.74999189943
43608,88435.77999011062
43609,20444.790513631862
43610,56556.68554252054
43611,9467.196784105674
43612,25889.598634683054
43613,86960.99498838157
43614,78556.58502616576
43615,90061.23132978832
43616,64947.79701534794
43617,15083.193441696349
43618,53232.29780198281
43619,89215.24109683774
43620,84758.72493436183
43621,50963.23167774933
43622,67743.78180312068
43623,56048.17231852033
43624,17866.58446675425
43625,70821.18486999162
43626,16120.278384923495
43627,155139.8469010015
43628,83457.21374778177
43629,16066.543497031324
43630,146320.8014920564
43631,113185.70934885653
43632,13635.665201988973
43633,49978.178613314805
43634,39189.73008130593
43635,18470.043799344123
43636,129932.81695957544
43637,38436.44153715575
43638,53249.39304509742
43639,32975.62245558162
43640,54628.36853294162
43641,67301.46188422802
43642,32503.866992913245
43643,16852.827488590072
43644,25279.936551580144
43645,129749.66326025133
43646,94221.88988566378
43647,17469.63923769247
43648,71790.25705905758
43649,112142.07806529915
43650,90223.74642422094
43651,9310.544737120868
43652,100689.06346599555
43653,98062.67104264638
43654,89221.26576867682
43655,23618.367483704234
43656,23602.2969610971
43657,10981.006011939702
43658,38525.74097265995
43659,92308.70464698179
43660,96581.89837150574
43661,64997.069535248665
43662,54636.10595000465
43663,58724.94171968966
43664,78115.79855004804
43665,67187.18281336784
43666,38790.93067295057
43667,72360.94384902716
43668,75159.38477184315
43669,33176.4907499263
43670,74561.92298397863
43671,47737.490748693774
43672,10755.655988570546
43673,38907.60320730941
43674,7675.1493402026745
43675,55162.25908195255
43676,12805.37062174539
43677,27994.000271270932
43678,103673.13965053383
43679,74667.9187455707
43680,3955.920794783855
43681,102028.33251990836
43682,27626.947634691485
43683,53572.94365112145
43684,86275.67921886368
43685,9736.582766068681
43686,84534.16002644757
43687,32576.75146909496
43688,107618.62012076216
43689,31050.61284086961
43690,92369.63780326083
43691,57114.01252140577
43692,42326.64853544548
43693,28846.3594025961
43694,14245.696320814748
43695,77632.97462307937
43696,13117.59356812528
43697,24740.678432400608
43698,62239.970394417236
43699,51067.37282249782
43700,102924.87824872554
43701,14226.354714381703
43702,29318.49556992599
43703,10171.95678492325
43704,70619.3453657477
43705,64182.67821855142
43706,108503.14494802199
43707,62751.84829300755
43708,62461.50457817016
43709,49174.509248293456
43710,80654.84118380191
43711,19781.39626900024
43712,-309.31082051996816
43713,115523.96560841819
43714,24293.193557917497
43715,16839.084650436547
43716,96877.34201014672
43717,78396.9728566998
43718,27811.27920485972
43719,14116.9476476378
43720,46900.96786481251
43721,48365.06590555257
43722,163726.9077859692
43723,23770.429135019825
43724,51360.291069949104
43725,136641.64606047826
43726,103348.56686909194
43727,11692.554110072679
43728,65902.89065834736
43729,64216.067786298794
43730,40266.654245951446
43731,119873.49403946086
43732,8096.336815582795
43733,23254.188791620745
43734,97825.49102599254
43735,8488.693865035762
43736,13129.543116345223
43737,51066.18267819399
43738,7900.6068554188405
43739,35887.051896912824
43740,34361.09933998736
43741,50857.714187933816
43742,73049.23286999806
43743,57498.29301083518
43744,55844.74202353479
43745,5990.912933663336
43746,39546.45463336535
43747,73408.04709503963
43748,107856.4918729544
43749,104593.21697205331
43750,63389.285552890404
43751,133305.3789599019
43752,34924.16452207497
43753,34551.27683744865
43754,68197.89378773485
43755,66379.21746450581
43756,97274.19234659596
43757,73876.12192023218
43758,39231.509677991686
43759,68797.72831650166
43760,72548.13583348051
43761,6542.909422302922
43762,71125.17311409826
43763,22271.761561747047
43764,54438.90808722954
43765,42747.63277721251
43766,29671.541782755015
43767,14301.83414813485
43768,126637.7400123075
43769,10436.349356083716
43770,70394.03676745892
43771,17287.721265123047
43772,8694.637052493394
43773,17831.680097082146
43774,124476.77561671683
43775,23065.677102437523
43776,12004.194369586196
43777,6433.670487695423
43778,12805.657437403193
43779,32093.27493310295
43780,129323.60249712798
43781,38178.838812944254
43782,23026.499859654996
43783,70657.15999126196
43784,21342.089437380833
43785,46897.89765001626
43786,85476.15129862004
43787,97657.99544121276
43788,64418.57545372451
43789,37996.1368789769
43790,60679.74447258646
43791,32132.078260879003
43792,23484.372682305086
43793,28969.408819798682
43794,27679.87722702537
43795,61135.72584253171
43796,83976.51451680301
43797,27266.326301330464
43798,7875.316327146165
43799,16032.700796093544
43800,25147.92051954421
43801,78613.5306209847
43802,66736.373435394
43803,57679.37189779733
43804,74083.42102372322
43805,53038.00895114502
43806,80641.17547933916
43807,42324.07207227108
43808,37044.71854333653
43809,117377.5754223728
43810,66050.94901263404
43811,116711.53306633978
43812,47943.72795073951
43813,18204.908727463833
43814,16434.969043046716
43815,44359.40821178892
43816,40462.21537842487
43817,107621.44452051626
43818,17282.432018497722
43819,45914.37056322459
43820,33843.8920861509
43821,34723.00426540375
43822,71776.45762315133
43823,136366.4386751801
43824,52709.71123019926
43825,92475.62225986068
43826,129266.80051228736
43827,33670.28397231599
43828,106324.40805423293
43829,44213.087592255426
43830,51294.72272128195
43831,78728.7674681353
43832,20308.6018031599
43833,78877.91111238697
43834,104164.51850224273
43835,3963.1649575770225
43836,32323.709460920763
43837,67538.85362766028
43838,8395.249295116837
43839,44803.697139745935
43840,17852.589226957003
43841,75730.92331718009
43842,92596.52464714085
43843,28920.827822996227
43844,70472.31038367507
43845,67927.92920316043
43846,113601.51764771211
43847,22779.04568356571
43848,18884.914602883033
43849,42874.37550753998
43850,88888.57680704747
43851,81405.7202184837
43852,7955.001025619309
43853,111270.4585957439
43854,128312.41249959193
43855,63612.88996055374
43856,20390.498286331567
43857,12122.2793070784
43858,34656.20378440717
43859,114881.2976650026
43860,78911.03852523468
43861,24187.588122065554
43862,13485.018565101254
43863,44341.473280253085
43864,83965.74576928561
43865,75459.11499676888
43866,71312.34672714147
43867,25735.233236823966
43868,96759.91499434708
43869,85840.55452934795
43870,38063.79885292198
43871,36500.80464566221
43872,106349.38622596499
43873,60290.150038992186
43874,45244.66912317462
43875,48668.95800719493
43876,33501.201520535375
43877,14394.324068362166
43878,99942.56202060208
43879,78261.84136192419
43880,63443.19205859569
43881,35570.27318002638
43882,46641.24935930427
43883,113410.58132068439
43884,19391.920244828212
43885,118866.77026073333
43886,137735.98039606994
43887,76067.49644126275
43888,22475.651878046694
43889,52504.11915760623
43890,72257.666694477
43891,93891.5024414404
43892,7620.9303350964265
43893,15487.938114133241
43894,43965.074539048226
43895,43462.040236102584
43896,59877.2707740453
43897,95809.34066454643
43898,107782.6137993225
43899,35207.274340132804
43900,139409.38787586306
43901,74755.87165239036
43902,114812.8764362938
43903,11751.562770936222
43904,73894.57109020166
43905,84901.84546629747
43906,82786.00246946405
43907,7185.192666375687
43908,40866.5492529158
43909,37735.934669448034
43910,98723.72185485541
43911,42446.14278449297
43912,31774.890980762302
43913,9586.288270881203
43914,29074.439523025965
43915,5965.890472232523
43916,83768.45651888866
43917,44263.89647019081
43918,5288.96770225934
43919,82217.08320640272
43920,16860.99993965812
43921,40140.22456449383
43922,3816.0470513640653
43923,42618.260693077966
43924,52678.846241085696
43925,80304.83624407115
43926,112863.23054424392
43927,30109.413463455377
43928,17438.920176039013
43929,70151.03219705659
43930,87521.52909961328
43931,120002.38138660521
43932,79564.66643184143
43933,46195.64418301819
43934,26164.85610593508
43935,21728.817283495773
43936,73210.70467921802
43937,15167.049800060366
43938,30197.761769141816
43939,46174.502720723525
43940,15402.197423267951
43941,32826.75679361332
43942,67688.83385535472
43943,15323.756973348583
43944,51719.527349848264
43945,15705.696822427151
43946,115160.4029313908
43947,68093.73427230492
43948,74402.30765755128
43949,34809.49716547248
43950,52970.041548824425
43951,68869.94287630994
43952,63453.04489218126
43953,52963.87530810595
43954,18571.134654629237
43955,63498.05465869106
43956,98601.98627400062
43957,76446.29841600356
43958,93918.40474086623
43959,101271.20511310735
43960,36420.43072297378
43961,49223.33521111861
43962,50053.88375786222
43963,131413.9901712617
43964,8366.81573295323
43965,36828.93678177782
43966,79070.7334685806
43967,60398.61904405499
43968,67686.937096379
43969,36785.23631141152
43970,76637.18282778402
43971,8381.4190782468
43972,28888.59541774455
43973,20082.097255347544
43974,55635.37113157587
43975,55646.710370602705
43976,26247.715916858786
43977,33773.57336372088
43978,60600.478045694676
43979,15702.959034118932
43980,76525.59045964727
43981,44314.40499264028
43982,89973.9921935179
43983,23150.802880210973
43984,75070.52549748946
43985,29554.70045435868
43986,83502.80688045557
43987,20912.914166158163
43988,60988.85902244473
43989,31235.25158416287
43990,24211.181880965843
43991,42903.05922302214
43992,55055.49836239253
43993,102768.01897911493
43994,20372.726982572396
43995,39685.053384298975
43996,40549.66242750729
43997,38035.90505109426
43998,86138.71817192984
43999,134527.15935209498
44000,79829.81069064983
44001,65923.61199285815
44002,132056.8650352819
44003,25997.49881322582
44004,54230.694022177006
44005,65120.3098472419
44006,11687.951157505642
44007,27294.105022805456
44008,17441.89429786033
44009,11514.101813347044
44010,95343.36375451638
44011,44128.43201355912
44012,123136.59336211473
44013,42625.41447579565
44014,18838.1382806777
44015,85906.31395260085
44016,34404.295710908795
44017,54393.12797676576
44018,51471.43576193867
44019,16028.577456299774
44020,131788.04279955986
44021,37136.16238900222
44022,84474.05399204703
44023,28106.683900290944
44024,82647.36611724617
44025,67185.37942286927
44026,80810.98740702658
44027,3804.4393536746084
44028,8453.135132077532
44029,47956.77364088469
44030,20315.118925189137
44031,17159.67034145556
44032,43400.05844246337
44033,83515.80574066767
44034,54849.41240318155
44035,18581.826303118007
44036,80875.27842360156
44037,102918.62565268639
44038,58669.726073172926
44039,124037.1269422652
44040,26530.86149200702
44041,18473.836111419627
44042,44980.250512032144
44043,33308.5832779524
44044,140022.73051712135
44045,61129.10302600043
44046,72749.3846338725
44047,66736.80234282247
44048,100074.15004113848
44049,62919.98383709039
44050,36648.14192242339
44051,69136.42806738918
44052,7718.74654950472
44053,51189.95935780611
44054,106203.48516863698
44055,77387.41459389715
44056,100563.84275609154
44057,55011.26544998361
44058,43590.67856967596
44059,70885.97477840363
44060,76325.03839384507
44061,36115.48331448286
44062,12944.617226048551
44063,161065.50809430765
44064,114232.35628124968
44065,133304.4122719173
44066,33076.991658324296
44067,126328.71203604338
44068,81263.82462327831
44069,60869.049130042345
44070,77260.16850296964
44071,97472.53953533433
44072,67247.45681608148
44073,20937.849108925533
44074,124494.44608055544
44075,8968.033470788352
44076,51186.52260612334
44077,73591.41913668216
44078,66822.96863499813
44079,21773.462704492522
44080,39995.8756999968
44081,11136.95290076219
44082,99772.22040448904
44083,10029.71173414787
44084,5839.832746612657
44085,31601.009517952927
44086,75194.04960820978
44087,38892.70838047897
44088,65297.96341929332
44089,31031.736192963646
44090,59170.80389581598
44091,37173.60658172368
44092,39719.51598946636
44093,5933.893829653105
44094,69959.05502915266
44095,82605.2225968821
44096,74726.61847066348
44097,44778.53484780057
44098,18441.877196394085
44099,136578.0551907054
44100,121194.19671023657
44101,139999.21060381582
44102,67020.61146423288
44103,32530.25897698359
44104,100892.11719929663
44105,16323.79540691971
44106,61033.336712566976
44107,34510.162726951916
44108,23018.952755563983
44109,72924.48570802608
44110,74589.94668329279
44111,66856.26042839234
44112,43303.71072519739
44113,31830.676628441717
44114,86809.56558492768
44115,136318.1159721935
44116,80146.47692721592
44117,49447.6662285826
44118,99927.14796471887
44119,76668.21712242876
44120,77606.95664817758
44121,65739.35328747296
44122,57294.60257009721
44123,135346.57899901152
44124,70237.4310046116
44125,12716.819636975657
44126,141521.18266347455
44127,45062.96803563395
44128,4902.431494976232
44129,107886.65289125193
44130,48061.62235612382
44131,86333.21610066091
44132,39184.15879162379
44133,13716.862670172459
44134,26596.259908916385
44135,150000.71066376555
44136,116125.0935049749
44137,54708.633909295255
44138,20836.020425500537
44139,121026.66775657573
44140,100777.3020892924
44141,49641.11171844652
44142,38573.577584475475
44143,120639.57476238812
44144,92450.56193823322
44145,60630.93136483293
44146,99880.32228399203
44147,81104.03338009148
44148,25358.86000519597
44149,91594.38863670306
44150,109571.44110202054
44151,80775.6160357064
44152,9048.39976633474
44153,58826.809355434845
44154,37088.51931023691
44155,58658.3228046886
44156,15482.91998968772
44157,38400.62651112241
44158,107268.86265787516
44159,43710.240097545175
44160,32394.159443482215
44161,5150.768344133277
44162,73249.86325253129
44163,51082.23011273432
44164,47514.38973731401
44165,97257.31931512334
44166,42719.121239314634
44167,93674.59948299758
44168,104593.70879743039
44169,126284.35393992411
44170,30907.868191464695
44171,22952.14564901644
44172,33456.520984829236
44173,32782.89834925816
44174,20404.88481485576
44175,128013.40518758587
44176,86574.16682701443
44177,14896.744248533818
44178,79027.00610412296
44179,34836.19436607949
44180,10365.167210574162
44181,61645.678674478164
44182,27481.49389133138
44183,21382.105413459445
44184,107810.24727990104
44185,27364.601770208843
44186,155263.46957164007
44187,17784.067492711183
44188,58876.99338295543
44189,15336.912108354383
44190,57466.59037618929
44191,77864.33512437475
44192,26650.89488602659
44193,17157.25172970573
44194,29304.40824663295
44195,25744.032891695264
44196,37467.94096475107
44197,107462.73065452822
44198,71078.67195025008
44199,29789.193786989967
44200,149079.21449254846
44201,98545.12359252441
44202,19933.38363139201
44203,113479.98776758606
44204,7988.896561376966
44205,16908.34453602808
44206,6969.042624264003
44207,22423.8991390637
44208,120878.85374965383
44209,16273.541356082662
44210,16403.805547955693
44211,52467.64363469552
44212,10842.189865663202
44213,60823.05017805327
44214,31675.092460325857
44215,97652.34742122432
44216,87628.42311861907
44217,22728.433836268454
44218,69891.57182965752
44219,74257.94820006829
44220,12916.453195603206
44221,16908.74916976262
44222,7480.860801767142
44223,63319.40847255828
44224,103368.60446277296
44225,10194.213335943892
44226,128080.7336565618
44227,13413.574721561044
44228,23878.03847113633
44229,14436.399902593907
44230,23744.062983855307
44231,64703.41641025463
44232,22085.454079525563
44233,13000.004637586906
44234,53580.185461088164
44235,137445.50401062155
44236,71271.3144102329
44237,9510.055635300825
44238,25837.20732611853
44239,42355.36947879899
44240,116484.0743684053
44241,13914.78376904125
44242,110136.06247619366
44243,14203.237368966546
44244,16173.262569016035
44245,59663.64836163064
44246,61445.89937966772
44247,3502.2630839048174
44248,51440.731453283275
44249,65971.42572206956
44250,79362.9885909321
44251,39423.56172883281
44252,20979.80162308749
44253,58847.970521020914
44254,21753.25635172709
44255,106842.20967190937
44256,52749.228878889364
44257,156192.9734555623
44258,52878.92408737493
44259,60847.01518580136
44260,9882.915250598968
44261,44983.0130294269
44262,12288.963394679984
44263,75055.58175672714
44264,91431.5915515501
44265,83846.4511039063
44266,41876.58012243195
44267,64143.052352669845
44268,45680.57408174987
44269,7845.968537922794
44270,47401.022968810874
44271,55524.66582853123
44272,9825.84973032897
44273,143529.00172673902
44274,13929.124664710982
44275,13347.838265183464
44276,41060.5790086684
44277,134349.76048522998
44278,79269.75867074984
44279,10429.125530645222
44280,52403.531954834056
44281,124918.70246718354
44282,58188.08635258616
44283,33279.56575994193
44284,151332.90611625594
44285,16675.04626614831
44286,55453.54038362311
44287,121311.30739035145
44288,75686.18192155343
44289,75226.16412510985
44290,34742.32159799846
44291,11392.146614749705
44292,49796.809000319234
44293,53438.325403937095
44294,95944.18121132076
44295,67781.78108625076
44296,7751.970204369626
44297,35945.814339948374
44298,115854.38809581885
44299,78210.52592468777
44300,60550.06304149419
44301,94784.95802105204
44302,11789.00039177064
44303,30384.914962974977
44304,100326.66112253009
44305,9002.728935358185
44306,30597.684626709914
44307,9088.811614871067
44308,71663.23332869529
44309,14613.415363264552
44310,70318.62358087057
44311,84928.43919805335
44312,8187.096256603372
44313,27078.565838167346
44314,29609.97189295583
44315,29282.17534136929
44316,83602.64862974946
44317,12920.28987397944
44318,16975.601313815765
44319,102281.21398751796
44320,33317.13008362318
44321,31036.43490600339
44322,5099.374789086985
44323,18417.302233830123
44324,32847.691182558934
44325,107525.83143896035
44326,103453.18772034973
44327,69458.14137103643
44328,38835.270719313754
44329,66139.56962310383
44330,31822.671643726433
44331,29779.63436196714
44332,109626.39229740534
44333,55344.33634783946
44334,24650.29785234643
44335,49933.01608085888
44336,59488.52587461836
44337,48409.13008371384
44338,88217.22363921789
44339,34605.092594458816
44340,23966.581560908253
44341,72002.33540223219
44342,74867.90039260642
44343,39264.111047358645
44344,42999.69659629725
44345,66847.56274603502
44346,125432.60036737785
44347,116897.5922556048
44348,46945.52812993662
44349,112268.53465889202
44350,18710.95475600242
44351,96474.91670962804
44352,79091.64645381685
44353,57682.45003011688
44354,96484.68904028316
44355,102208.80464632345
44356,84700.1177301796
44357,29981.68045328593
44358,15294.34919004004
44359,10725.581514335874
44360,87501.47948266663
44361,14114.101845037105
44362,85297.94996714297
44363,50317.48023807532
44364,19473.527835725792
44365,39384.005385999226
44366,70882.07253210203
44367,103251.89829741648
44368,108880.40218681199
44369,125122.24720645387
44370,10185.483690329296
44371,42902.66652902157
44372,22125.854985981987
44373,80552.16512795234
44374,39287.944459263104
44375,14321.402637627172
44376,101299.848582931
44377,63363.11644264338
44378,100501.0989564665
44379,87251.0719927103
44380,83740.872671238
44381,3364.2081226107675
44382,6317.013194357297
44383,27915.604219087665
44384,54175.84739509366
44385,57210.396567871605
44386,134783.59798689216
44387,150158.84906039105
44388,127340.01642448873
44389,58117.07736495078
44390,26037.990279431597
44391,105849.02692166044
44392,82153.66845263772
44393,31621.565863251064
44394,79047.28812137197
44395,93725.63078375568
44396,89763.25409624293
44397,32855.18342439827
44398,23634.331514844966
44399,80150.00358985344
44400,39408.52195800434
44401,96911.22140947831
44402,107516.33612989857
44403,22491.365513595054
44404,30841.65383164677
44405,5788.15504724999
44406,47961.17325623677
44407,19957.849978031973
44408,96073.93458648778
44409,55182.81825975236
44410,108899.84478023688
44411,110866.98308941988
44412,20948.966877686635
44413,55813.79034591003
44414,80546.60106382893
44415,26104.651357613737
44416,33926.155943609316
44417,16139.053048911066
44418,87388.0780345502
44419,19984.156840734428
44420,47954.96040439669
44421,11065.551416196467
44422,29139.920903481958
44423,71644.00997684237
44424,140101.5268701141
44425,21821.39134700922
44426,119658.8341544324
44427,11937.65137992943
44428,94961.49335382864
44429,50997.84176701373
44430,28653.757635888436
44431,13900.570574301464
44432,43463.11687874414
44433,110845.26402992818
44434,104499.95903405624
44435,49068.13960273099
44436,77304.2291037569
44437,27051.707517197607
44438,10538.69376001997
44439,62222.798116150574
44440,39359.4483950582
44441,34127.76187159966
44442,175666.78833104443
44443,57264.92619129907
44444,46075.020301996796
44445,124954.61876965842
44446,7839.004971624576
44447,15837.183000817482
44448,44989.681414894985
44449,76717.61124335328
44450,117896.07430675271
44451,49410.48736448491
44452,77124.87174735824
44453,117682.82942841855
44454,112990.30275991902
44455,2238.6613496581913
44456,25443.558661143412
44457,8254.591686824355
44458,55658.11751155274
44459,3751.699896302862
44460,16280.105961704538
44461,126055.27546046808
44462,148187.05272026514
44463,80939.5554109728
44464,80042.77228690432
44465,8448.901207366676
44466,78684.1286772372
44467,21248.16988613357
44468,84541.53992105425
44469,16993.52913943692
44470,62476.602799828055
44471,63723.688288289806
44472,43935.76889005816
44473,11709.40632056635
44474,22319.684478750045
44475,47002.72444413843
44476,52562.772205628666
44477,75435.16807974371
44478,94086.50781701875
44479,52019.91424242639
44480,64312.567971443175
44481,10964.176505417861
44482,74515.16086485876
44483,75398.04670188985
44484,38144.89180626785
44485,9040.395915512638
44486,64939.18852262678
44487,45057.842774567696
